ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,SA_CLASSE,CLASSE,LEITOS
542,357296.51,7398688.16,355030836000188,3550308005256,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD INDAIA-UBS,"ANTONIO LEME DA GUERRA,R,182",ITAIM PAULISTA,69632794,8141130,2787989,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
543,358163.78,7397920.95,355030896000187,3550308005259,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,STA LUZIA-UBS,"CONJUNTO DA PAZ,R, 39 H",COHAB JD MIRIAM,65623532,8142360,2788624,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
544,358496.49,7400172.41,355030836000001,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMARGO NOVO-UBS,"BOIGUACU,R,51",JD. CAMARGO NOVO,29632610,8120270,2057271,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
545,358965.54,7398858.79,355030836000325,3550308005254,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD NELIA - AMA,"ITAJUIBE,R,1910",ITAIM PAULISTA,69633802,8142000,2027526,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
546,358965.54,7398858.79,355030836000325,3550308005254,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD NELIA-UBS,"ITAJUIBE,R,1910",ITAIM PAULISTA,69633802,8142000,2027526,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
547,359045.22,7400917.21,355030836000113,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD DAS OLIVEIRAS-UBS,"JOSE DA CRUZ CAMARGO,R,174",JD DAS OLIVEIRAS,69632415,8122100,2787350,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
548,357862.71,7401792.84,355030844000156,3550308005247,44,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JD ROMANO-UBS,"RIO MANOEL ALVES,R,57",ITAIM PAULISTA,65813737,8190450,2787733,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
549,360454.32,7399922.84,355030836000244,3550308005255,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CIDADE KEMEL-UBS,"KEMEL ADDAS,AV,1031",CIDADE KEMEL,69632346,8554060,2057131,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
550,321259.52,7386369.33,355030817000137,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD UMARIZAL-C REABIL  FUNDACAO FAC MED USP,"GUARAMEMBE,R,589",JD UMARIZAL,58417414,,2091690,2,Estadual,20,CENTRO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
551,330663.39,7389342.91,355030832000002,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,LAR ESCOLA SAO FRANCISCO-CLIN REABILITACAO,"ACORES,DOS,R,310",JD LUZITANIA,55493322,4032060,2091631,4,Privado,20,CENTRO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
552,352396.14,7401369.02,355030874000112,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL PAULISTA-CENTRO REF. IDOSO,"ALEIXO MONTEIRO MAFRA,PE,PCA,34",S M PAULISTA,50879911,8011010,2092344,2,Estadual,17,CENTRO DE REFERENCIA SAUDE DO IDOSO,,,1,AMBULATORIOS ESPECIALIZADOS,0
553,328169.34,7371815.92,355030830000013,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,SOCORRO-CEO,"SAO CAETANO DO SUL,R,381",GRAJAU,54322015,,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
554,321513.27,7384723.10,355030817000144,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO - CEO,"FRANCISCO SOARES,R,81",JD. INGA,58165540,5774300,9999914,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
555,326447.44,7383720.85,355030871000098,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-UBS,"ITU,CONDE,R,359",STO  AMARO,56873367,4752010,2788640,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
556,320319.80,7401253.76,355030895000061,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,PIRITUBA-CEO,"MARCELA ALVES DE CASSIA,R,175",JD JARAGUA,39048999,,0,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
557,326934.36,7397585.80,355030848000036,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,LAPA-CEO,"GUAICURUS,1000",LAPA,36736022,5033002,3257797,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
558,327961.47,7403030.77,355030811000289,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,FREGUESIA DO O-CEO,"RUI DE MORAIS APOCALIPSE,R,2",BRASILANDIA,32917759,2842260,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
559,330054.85,7399094.24,355030821000087,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CASA VERDE - CEO,"MOURAO VIEIRA,R,11",CASA VERDE,38588626,2518020,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
560,323868.73,7387136.52,355030883000147,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS II - UBS,"PASQUALE GUALUPPI,R,951",PARAISOPOLIS,,,3956954,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
561,330901.71,7379231.89,355030858000077,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,UMBERTO NASTARI-COE PEDREIRA,"ALVARENGA,ESTR,257",,56123024,4431160,2786621,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
562,332058.39,7385863.71,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,VILA MARIANA-CEO,"CECI,AV,2235",PLANALTO PAULISTA,55812828,,0,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
563,347647.90,7387918.61,355030876000172,3550308005209,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,VILA PRUDENTE-CEO,"JOAO LOPES DE LIMA,R,1151",JD SAPOPEMBA,69623480,,0,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
564,332407.26,7393863.08,355030807000093,3550308005010,7,BELA VISTA,9,SE,Centro,Centro,"ALFREDO VIEGAS,PROF-COE","HUMAITA,R,520",BELA VISTA,32414403,1321010,2072270,1,Municipal,27,CLÍNICA ODONTOLOGICA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
565,335849.50,7390607.22,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA-CEO,"XAVIER DE ALMEIDA,R,210",IPIRANGA,61630622,,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
566,339158.32,7392397.64,355030801000007,3550308005039,1,AGUA RASA,25,MOOCA,Leste,Leste 1,MOOCA-CEO,"FAROL PAULISTANO,R,410",JD ITALIA,69651066,,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
567,343470.04,7396340.65,355030891000098,3550308005076,91,VILA MATILDE,21,PENHA,Leste,Leste 1,PENHA-CEO,"EDGAR GARCIA VIEIRA,R,DR,130",VILA MATILDE,66515123,3510040,3382613,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
568,349442.73,7400462.37,355030828000026,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO - CEO,"JOSE GOES NOGUEIRA,R,70",V  PARANAGUA,65460098,,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
569,323395.88,7401743.09,355030863000001,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,PIRITURA - SUVIS,"FELIPE PINEL,AV,DR,367",JD. CIDADE PIRITUBA,,,2815524,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,,,4,VIGILANCIA EM SAUDE,0
570,326745.71,7396749.46,355030848000013,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,PRO-NEFRON ASSIST MEDICA SC LTDA-SERV DIAG TER,"MARCELINA,R,470",VILA  ROMANA,38658319,5044010,2039559,4,Privado,48,UNIDADE DE APOIO DIAGNOSE E TERAPIA,,,2,APOIO DIAGNOSTICO,0
571,328769.74,7394316.48,355030845000168,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FUNDACAO ONCOCENTRO DE SAO PAULO-CE,"OSCAR FREIRE,R,2396",PINHEIROS,30898755,5409012,2069601,2,Estadual,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
572,329280.71,7397089.12,355030806000003,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,CLINICA DE NEFROLOGIA CMIN HOSP STA HELENA,"FRANCISCO MATARAZZO,AV, 989",AGUA BRANCA,38655858,5001000,2048302,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
573,323484.52,7368342.17,355030855000149,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS-COE YVETTE VIEGAS,"JOSE ROSCHEL RODRIGUES,R,113",RECANTO CAMPO BELO,,4880130,5012600,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
574,332510.98,7391171.73,355030890000072,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CLINICA NEFROLOGIA STA RITA-CLINEFRO,"CUBATAO,R,1043",V MARIANA,55755357,,2048078,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
575,332777.78,7393219.85,355030849000060,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,SINDICATO DOS MOTORISTAS,"PIRAPITINGUI,R,75",LIBERDADE,32075333,1508020,2091445,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
576,331741.62,7394835.83,355030826000137,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,CLEMENTE FERREIRA DIV TISIOLOGIA-INSTITUTO,"CONSOLACAO,DA,R, 717",CONSOLACAO,2587644,1301000,2057220,2,Estadual,34,INSTITUTO,,,1,AMBULATORIOS ESPECIALIZADOS,0
577,330367.83,7395791.29,355030826000093,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SAMARIM ASSIST NEFROLOGICA,"BROTERO,CONS,1486",STA CECILIA,38215371,1232010,2077728,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
578,337801.43,7391235.83,355030893000107,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,SEDIT SERVICOS MEDICOS UNIDD DE DIALISE,"CHAMANTA,R,1351",PRQ DA MOOCA,61687822,,2065673,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
579,323159.13,7365244.93,355030855000134,3550308005301,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS - SUVIS,"SADAMU INOUE,AV,5252",JD. DOS ALAMOS,,,2815494,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,,,4,VIGILANCIA EM SAUDE,0
580,352175.54,7396777.39,355030837000015,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CLINICA LESTE-CLINICA NEFROLOGICA,"AUGUSTO CARLOS BAUMANN,R,623",ITAQUERA,62053888,8210590,2073471,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
581,322578.87,7400740.62,355030895000019,3550308005110,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,PQ MARIA DOMITILA - UBS,"ANASTACIO,DO,AV (ESQ. R WILLIS ROBERTO BANKS) 2421",PQ. MARIA DOMITILA,,,3738604,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
582,351733.25,7400529.11,355030887000070,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL-CLINICA  DE NEFROLOGIA,"ESTANISLAU DE MIRANDA,R,18",JD ALTO PEDROSO,61372217,8011710,2048094,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
583,331619.14,7392135.01,355030890000199,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO OFTALMOLOGICO TADEU CVINTAL S/C LTDA,"MARIO AMARAL,R,182",PARAISO,30514747,4002020,2091577,4,Privado,30,HOSPITAL,,,7,HOSPITAL,30
584,333069.66,7392969.89,355030849000031,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,"SUELI ABUJAMRA,DRA-INSTITUTO","TAMANDARE,R,693",ACLIMACAO,32092944,1525001,2688638,4,Privado,30,HOSPITAL,,,7,HOSPITAL,16
585,330096.79,7396656.69,355030806000012,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,SECONCI-CE,"FRANCISCO MATARAZZO,AV,74",BARRA FUNDA,36645073,5001000,2067803,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
586,331550.36,7392460.61,355030890000214,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE HEMATOLOGIA DE S PAULO-CE,"LUIS ANTONIO,AV,BRIG,2533",JARDIM PAULISTA,33726611,1401000,2091410,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
587,336108.63,7390957.01,355030834000010,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SANATORINHOS-CLINICA ESPECIALIZADA (CE),"PATRIOTAS,DOS,R,598",IPIRANGA,61631387,4307030,2688670,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
588,322196.24,7410610.72,355030861000051,3550308005242,61,PERUS,1,PERUS,Norte,Norte 2,PERUS- CECCO,"FIORELLI PECCICACO,R,510",PERUS,,,3934535,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
589,325727.86,7397273.12,355030848000008,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,LAPA -SAE DST/AIDS PAULO CESAR BONFIM,"TOME DE SOUZA,R, 30",LAPA,38322386,5079000,2786648,1,Municipal,43,SERVICO DE ATENDIMENTO ESPECIALIZADO EM DST/AIDS,,,8,UNIDADES DST/AIDS,0
590,326510.54,7382722.89,355030871000060,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CR DST/AIDS,"CARLOS GOMES,R,695",STO  AMARO,56861613,4744001,2786656,1,Municipal,21,CENTRO DE REFERENCIA DST/AIDS,,,8,UNIDADES DST/AIDS,0
591,326943.54,7401188.47,355030829000013,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,CENTRO REF  DST/AIDS FREG DO O-N SRA. DO O,"ITABERABA,AV,1377",FREGUESIA DO O,39759473,2734000,2752026,1,Municipal,21,CENTRO REFERENCIA  DST/AIDS,,,8,UNIDADES DST/AIDS,0
592,341681.52,7397299.45,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,PENHA-CENTRO DE REFERÊNCIA E DST/AIDS,"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,2966926,3662060,2027313,1,Municipal,21,CENTRO DE REFERENCIA DST/AIDS,,,8,UNIDADES DST/AIDS,0
593,322011.96,7392718.00,355030867000216,3550308005184,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,BUTANTA - SUVIS,"CORIFEU DE AZEVEDO MARQUES,AV,3596",BUTANTA,,,2752395,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,,,4,VIGILANCIA EM SAUDE,0
594,339192.75,7395061.78,355030880000099,3550308005038,80,TATUAPE,25,MOOCA,Leste,Leste 1,TATUAPE-NIR CRI (NÚCLEO INTEGRADO REABILITAÇÃO),"JARINU,R,730",TATUAPE,61977989,3306000,2027607,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
595,326279.95,7383665.47,355030871000013,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CRST,"ADOLFO PINHEIRO,AV,581",SANTO AMARO,55235382,4733100,2752034,1,Municipal,22,CENTRO DE REFERENCIA DE SAUDE DO TRABALHADOR,,,1,AMBULATORIOS ESPECIALIZADOS,0
596,327932.24,7396500.18,355030860000092,3550308005055,60,PERDIZES,8,LAPA,Oeste,Oeste,LAPA-CRST,"COTOXO,R,664",V  POMPEIA,38652213,5021000,2046377,1,Municipal,22,CENTRO DE REFERENCIA DE SAUDE DO TRABALHADOR,,,1,AMBULATORIOS ESPECIALIZADOS,0
597,321972.11,7384008.43,355030846000285,3550308005228,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,M'BOI MIRIM - SUVIS,"ITAPECERICA,ESTR,DE,961",V. DAS BELEZAS,,,2027496,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,,,4,VIGILANCIA EM SAUDE,0
598,326915.33,7401051.35,355030829000002,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,FREGUESIA DO O-CRST,"ITABERABA,AV,1210",FREGUESIA DO O,39763474,2734000,2786672,1,Municipal,22,CENTRO DE REFERENCIA DE SAUDE DO TRABALHADOR,,,1,AMBULATORIOS ESPECIALIZADOS,0
599,336889.56,7393258.63,355030853000005,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA-CRST,"PAES DE BARROS,AV,872",MOOCA,66050220,3114000,2086794,1,Municipal,22,CENTRO DE REFERENCIA DE SAUDE DO TRABALHADOR,,,1,AMBULATORIOS ESPECIALIZADOS,0
600,333808.17,7394491.63,355030878000041,3550308005001,78,SE,9,SE,Centro,Centro,ANDRE GRABOIS-CRST,"FREDERICO ALVARENGA,R,259,5A",PQ. D. PEDRO II,32410418,1020030,2786664,1,Municipal,22,CENTRO DE REFERENCIA DE SAUDE DO TRABALHADOR,,,1,AMBULATORIOS ESPECIALIZADOS,0
601,320424.06,7384574.92,355030817000192,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ IPE- CTA DST/AIDS,"FRANCISCO ANTUNES MEIRA,R,255",PQ IPE,58428962,5742060,2815230,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
602,326197.78,7383206.72,355030871000030,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CTA DST/AIDS,"GABRIEL NETUZE PERES,PROM,R,159",SANTO AMARO,56869960,4743020,2027259,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
603,323620.27,7401484.62,355030863000001,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,PIRITUBA-CTA DST/AIDS,"FELIPE PINEL,AV,DR,12",PIRITUBA,39748569,2939000,2752050,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
604,356673.70,7389004.94,355030825000208,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES-CTA DST/AIDS,"LUIS BORDESE,R,96",CIDADE TIRADENTES,69640784,8471780,3009769,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
605,332867.82,7394793.80,355030878000005,3550308005001,78,SE,9,SE,Centro,Centro,HENFIL-CTA  DST/AIDS,"LIBERO BADARO,R,144",CENTRO,32412224,1008000,2752042,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
606,347977.31,7390291.35,355030873000102,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS - CTA DST/AIDS,"MATEO BEI,R,838",SAO MATEUS,,,3219798,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
607,356323.91,7396116.89,355030896000013,3550308005260,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,V CHABILANDIA-CTA DST/AIDS,"LAGEADO VELHO,DO,ESTR,76",JD LAJEADO,65579571,8451000,0,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
608,353161.54,7400749.67,355030874000094,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL-CTA DST/AIDS,"MANUEL OSORIO,ENG,AV,1517",SAO MIGUEL PAULISTA,62976052,8010160,2752069,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
609,357278.92,7400233.82,355030836000103,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,SERGIO AROUCA-CTA DST/AIDS,"VALENTE DE NOVAIS,R,9",ITAIM PAULISTA,65613052,8120420,3024652,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,,,8,UNIDADES DST/AIDS,0
610,319105.70,7382288.76,355030819000028,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CLINISUL - SERV MED ZONA SUL,"ITAPECERICA,ESTR,DE,4795",CAPAO REDONDO,55114772,5858001,3185613,4,Privado,25,CLINICA ESPECIALIZADA,,,1,AMBULATORIOS ESPECIALIZADOS,0
611,326176.17,7382991.26,355030871000030,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,FLEMING-HOSP(SANTO AMARO),"DUPRAT,DE,BR,R,140",STO  AMARO,55482333,4743060,2080834,4,Privado,33,HOSPITAL GERAL,,,7,HOSPITAL,45
612,321054.11,7410130.72,355030861000004,3550308005243,61,PERUS,1,PERUS,Norte,Norte 2,PERUS - SUVIS,"SALES GOMES,R,130",PERUS,,,2752484,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,,,4,VIGILANCIA EM SAUDE,0
613,329154.67,7387166.03,355030815000134,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,EVALDO FOZ-HOSP,"JOSE DINIZ,VER,AV,3505",CAMPO BELO,55330344,4603904,2089416,4,Privado,30,HOSPITAL,,,7,HOSPITAL,0
614,320773.08,7403044.51,355030842000137,3550308005185,42,JARAGUA,2,PIRITUBA,Norte,Norte 2,CASA DE SAUDE  DE SAO JOAO DE DEUS,"ESTRADA TURISTICA DO JARAGUA,2365",PIRITUBA,39041993,5161000,2089203,4,Privado,30,HOSPITAL,,,7,HOSPITAL,60
615,320786.12,7383602.68,355030846000278,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CAMPO LIMPO/CAPAO REDONDO - SUVIS,"NOSSA SENHORA DO BOM CONSELHO,AV,59",CH. NSA.SRA.BOM CONSELHO,,5763470,2752417,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,,,4,VIGILANCIA EM SAUDE,0
616,327698.19,7396126.18,355030860000062,3550308005055,60,PERDIZES,8,LAPA,Oeste,Oeste,AUXILIAR DE COTOXO-HOSP(PERTENCE AO HC),"COTOXO,R,1142",V POMPEIA,30696241,5021010,2078163,2,Estadual,30,HOSPITAL,,,7,HOSPITAL,130
617,329541.88,7394041.74,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PSIQUIATRIA-INSTITUTO (HOSP CLINICAS),"ARNALDO,DR,AV,455",CERQUEIRA CESAR,,,2812703,2,Estadual,30,HOSPITAL,,,7,HOSPITAL,104
618,331279.63,7382775.49,355030838000037,3550308005096,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,STA MARINA-HOSP E MATERN,"SANTA CATARINA,AV,2775",V MASCOTE,55635000,4378500,2080257,4,Privado,30,HOSPITAL,,,7,HOSPITAL,0
619,331321.55,7389526.41,355030832000003,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,EDMUNDO VASCONCELOS (GASTROCLINICA)-HOSP,"BORGES LAGOA,R,1450",VILA CLEMENTINO,50804435,,2089610,4,Privado,30,HOSPITAL,,,7,HOSPITAL,0
620,332067.60,7389444.30,355030890000149,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,DO RIM E HIPERTENSÃO (FUND OSWALDO RAMOS - HOSP,"BORGES LAGOA,R,960",VILA CLEMENTINO,50878000,,2089785,4,Privado,30,HOSPITAL,,,7,HOSPITAL,75
621,333074.28,7389428.26,355030890000119,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO REFERENCIA DST/AIDS,"SANTA CRUZ,R,81",V MARIANA,50838780,,2077957,2,Estadual,21,CENTRO DE REFERENCIA DST/AIDS,,,8,UNIDADES DST/AIDS,0
